Loan Status,Current Loan Amount,Credit Score,Years in current job,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,DTI Ratio,dti_ratio,Term_Long Term,Term_Short Term,Home Ownership_Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_BusinessLoan,Purpose_CarPurchase,Purpose_DebtConsolidation,Purpose_EducationalExpenses,Purpose_HomeImprovements,Purpose_HomePurchase,Purpose_MajorPurchase,Purpose_MedicalBills,Purpose_Moving,Purpose_Other,Purpose_RenewableEnergyPurchase,Purpose_Vacation,Purpose_Wedding
0,20006,676.0,6.0,2.75,69.0,3,0,7938,9998,0.0,0,3.86,3.8635695383710673,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,10959,731.0,2.0,2.75,55.49,9,0,17874,23706,0.0,0,28.1,28.09352934367404,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4926,747.0,1.0,2.51,16.18,6,0,8451,11223,0.0,0,18.4,18.411206821543548,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,8296,709.0,5.0,2.26,15.54,13,0,8258,16352,0.0,0,25.8,25.798628923191718,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1916,746.0,3.0,2.94,1.31,11,0,8580,12400,0.0,0,23.05,23.034611786716557,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,8339,731.0,7.0,2.8200000000000003,58.89,12,0,11671,19132,0.0,0,21.8,21.810699588477366,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,7296,746.0,1.0,2.38,-8.85,4,1,5663,6083,1.0,0,18.8,18.802095194716465,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,10116,722.0,1.0,3.66,42.7,14,0,13696,25989,0.0,0,19.6,19.608071175204977,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12193,738.0,2.0,2.86,57.0,13,0,15572,31268,0.0,0,17.1,17.10117519924355,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,34734,726.0,10.0,2.9699999999999998,30.6,11,0,17146,47495,0.0,0,8.17,8.169159360495101,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,9403,707.0,3.0,2.73,46.86,23,0,17374,24785,0.0,0,18.7,18.700338062353723,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,17793,725.0,10.0,2.9699999999999998,7.0,17,0,99165,590270,0.0,0,21.5,21.49577281595491,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,17725,722.0,6.0,2.83,36.0,8,0,11102,18816,0.0,0,7.84,7.839951254189092,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,19549,716.0,3.0,2.17,20.33,12,0,20095,28544,0.0,0,8.58,8.579846788450206,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9473,734.0,5.0,2.63,26.0,6,0,4139,12429,0.0,0,8.12,8.107012565869477,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,13570,744.0,2.0,2.8,35.35,9,0,22740,56992,0.0,0,20.18,20.169063043134777,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,9164,704.0,1.0,2.48,24.73,5,0,4746,5512,0.0,0,3.7800000000000002,3.7810563964999684,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5929,735.0,5.0,1.97,69.23,6,0,10822,12453,0.0,0,21.1,21.102340956621465,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9408,738.0,10.0,3.4,34.0,6,0,24816,27241,0.0,0,14.67,14.663749329149981,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,9879,704.0,10.0,3.33,19.0,6,0,9192,9884,0.0,0,14.9,14.900293551978946,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,27559,628.0,10.0,2.5300000000000002,41.4,11,1,13853,20048,1.0,0,22.4,22.393634790002732,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,11984,746.0,10.0,3.44,10.0,11,0,25362,31942,0.0,0,9.04,9.039136481027747,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,27644,690.0,1.0,2.81,56.3,8,1,29613,30125,0.0,1,24.5,24.503190519598906,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,27253,712.0,8.0,2.56,23.9,8,0,4703,18299,0.0,0,11.3,11.291788708211293,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,14627,720.0,7.0,3.26,25.48,10,1,9526,13230,1.0,0,22.7,22.69443648483569,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,23424,747.0,10.0,3.3,9.0,17,0,7971,33491,0.0,0,19.5,19.498553519768564,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,15069,718.0,3.0,3.37,9.0,6,0,3256,6030,0.0,0,2.51,2.517649581157445,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5115,736.0,2.0,2.39,44.23,13,0,3310,4504,0.0,0,30.7,30.696592790951694,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7032,707.0,10.0,3.38,61.55,10,0,8788,15231,0.0,0,14.23,14.23167714228833,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,27014,715.0,10.0,3.06,5.0,9,0,12261,14596,0.0,0,26.3,26.29529037850332,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,12265,683.0,4.0,2.7800000000000002,63.0,16,0,16443,19574,0.0,0,24.6,24.59641913707074,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3914,714.0,0.5,3.36,58.31,17,1,10133,30430,1.0,0,24.2,24.21382858576986,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,28221,734.0,10.0,3.0,39.0,9,0,27576,35537,0.0,0,8.88,8.879849191388034,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,35343,727.0,9.0,2.79,30.33,15,0,317,79269,0.0,0,14.1,14.104665008311427,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12459,700.0,1.0,2.73,18.0,6,0,9189,9870,0.0,0,27.9,27.912379688018586,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5087,737.0,1.0,2.15,50.97,2,0,2725,7529,0.0,0,2.64,2.6287704319496714,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9176,745.0,2.0,2.66,34.23,5,0,9704,13459,0.0,0,17.64,17.653981953707337,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,21061,692.0,4.0,2.77,18.0,5,0,6286,9597,0.0,0,9.89,9.89990100098999,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,14967,701.0,3.0,2.7800000000000002,45.71,12,1,11411,15959,1.0,0,13.8,13.802405305159043,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1481,732.0,9.0,2.77,37.0,23,0,6290,21995,0.0,0,25.8,25.802543912780134,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9945,715.0,10.0,2.65,39.48,11,0,20825,22884,0.0,0,19.3,19.30624745330512,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6550,748.0,10.0,3.11,23.36,6,0,19961,27724,0.0,0,12.7,12.697777688876444,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9751,697.0,4.0,3.1,67.55,8,1,2499,16442,1.0,0,18.7,18.69101227561532,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,14760,684.0,9.0,3.14,33.09,9,0,11197,14752,0.0,0,2.8200000000000003,2.813008130081301,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,28627,680.0,10.0,3.12,32.17,7,0,26557,27491,0.0,0,17.7,17.70347494543511,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,12106,729.0,2.0,2.81,25.0,17,0,4681,11500,0.0,0,26.3,26.30780523611451,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,5914,716.0,5.0,2.74,4.0,5,0,1999,3251,0.0,0,23.78,23.78583517103441,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,20188,748.0,10.0,2.99,62.79,12,0,20203,65808,0.0,0,8.68,8.682327546003279,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,14210,708.0,10.0,2.71,29.76,17,0,21308,48649,0.0,0,26.9,26.882780722297543,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,30324,735.0,10.0,3.4,39.27,15,0,49324,101489,0.0,0,19.9,19.90219910678953,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,27966,724.0,9.0,3.16,39.0,7,0,2978,10675,0.0,0,0.88,0.8770524629555465,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4452,746.0,10.0,3.42,34.83,10,0,52270,62598,0.0,0,15.1,15.097906338053289,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,19574,683.0,3.0,3.65,43.0,10,1,9298,12877,1.0,0,17.8,17.798405811724347,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,9903,699.0,6.0,2.77,17.0,14,0,11516,17396,0.0,0,17.8,17.79864398777753,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2990,734.0,2.0,2.46,9.0,7,0,711,2593,0.0,0,22.7,22.690437601296594,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,8090,725.0,3.0,2.67,75.0,8,0,3943,18512,0.0,0,5.22,5.216237141909081,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,35718,684.0,10.0,3.21,19.37,13,0,106891,156732,0.0,0,20.0,19.99594754971488,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10940,749.0,10.0,2.68,73.94,7,0,2092,13675,0.0,0,13.0,13.003670079196445,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,18065,745.0,8.0,3.0,47.0,18,0,33390,57077,0.0,0,33.1,33.10657596371882,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9324,629.0,9.0,1.65,37.62,5,0,4279,6891,0.0,0,3.2800000000000002,3.282959874934862,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,20765,737.0,10.0,3.18,11.96,10,0,38558,62191,0.0,0,17.8,17.802970486298694,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,23750,746.0,10.0,3.4,33.94,7,0,18830,26044,0.0,0,17.76,17.763477023574687,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7804,741.0,3.0,2.5300000000000002,62.47,20,1,2669,19067,1.0,0,16.5,16.49175412293853,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,27493,725.0,1.0,3.0,5.0,12,0,15599,20911,0.0,0,21.8,21.794614613069978,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9874,742.0,10.0,2.8,26.0,9,0,8478,10069,0.0,0,7.72,7.727139935728893,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,28507,730.0,10.0,3.36,3.99,11,0,25996,66829,0.0,0,25.3,25.296710749406582,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12923,747.0,9.0,2.56,43.0,6,0,3799,12747,0.0,0,15.1,15.095087163232963,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4878,746.0,10.0,3.15,34.28,8,0,20783,58709,0.0,0,13.6,13.593029215786775,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4602,726.0,1.0,2.29,20.0,7,0,1932,6708,0.0,0,20.45,20.439780109945026,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,28356,617.0,5.0,2.92,34.6,17,0,20656,34951,0.0,0,27.8,27.80322755816706,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,8170,735.0,2.0,1.7000000000000002,70.2,6,0,3063,24501,0.0,0,23.5,23.501520383445857,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,34360,717.0,2.0,3.07,13.0,11,1,15727,17974,1.0,0,18.1,18.103004434405673,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,7168,683.0,10.0,2.85,10.0,7,0,2144,8574,0.0,0,13.1,13.097629570108477,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10067,738.0,2.0,2.21,18.0,9,0,11586,16719,0.0,0,22.7,22.7095591044548,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,25623,728.0,1.0,3.24,48.0,11,0,30086,43042,0.0,0,15.1,15.097672698888728,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,34353,658.0,10.0,3.0,42.0,10,0,21955,25323,0.0,0,17.5,17.495669893020885,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14919,741.0,2.0,1.9500000000000002,28.19,6,0,6965,19402,0.0,0,11.3,11.311032445906037,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4196,714.0,4.0,2.92,66.0,8,0,6190,15475,0.0,0,17.4,17.396197358289403,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4689,744.0,7.0,2.92,28.66,27,0,3128,22832,0.0,0,23.3,23.296158612143742,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3555,738.0,1.0,3.15,-5.27,14,0,11076,27621,0.0,0,20.2,20.201578162821548,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,13794,745.0,6.0,2.84,0.87,6,0,28687,49632,0.0,0,9.18,9.17677583813187,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,9868,736.0,1.0,2.62,9.14,9,0,7620,11528,0.0,0,20.5,20.490474260235104,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,17008,738.0,10.0,2.98,59.2,18,0,13779,28528,0.0,0,24.0,24.00168827819073,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12058,685.0,10.0,2.6,18.0,8,0,23178,31577,0.0,0,15.6,15.598548972188633,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,7259,742.0,5.0,2.67,15.17,9,1,7252,24093,1.0,0,17.3,17.28823646101964,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,6095,697.0,1.0,2.2,32.0,6,0,4729,9146,0.0,0,23.1,23.106910809214412,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,10143,740.0,10.0,2.6,32.21,9,0,11521,18857,0.0,0,26.4,26.402445035985412,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7839,718.0,3.0,3.2,35.0,21,0,7704,10775,0.0,0,18.5,18.49168282477804,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,15210,742.0,4.0,3.26,40.32,4,0,5795,55191,0.0,0,11.28,11.283411548663539,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,21500,708.0,10.0,3.14,33.0,9,0,21259,35314,0.0,0,11.8,11.799179527251416,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7469,744.0,8.0,3.62,54.0,8,0,62210,105799,0.0,0,11.6,11.604411901010288,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,13320,743.0,1.0,3.04,7.84,7,0,9105,16115,0.0,0,5.29,5.297386780182098,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,8075,727.0,3.0,3.02,28.13,5,0,4228,4441,0.0,0,6.82,6.8098905553303615,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7165,740.0,5.0,2.47,37.0,9,0,7669,14524,0.0,0,5.21,5.219282348677058,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12754,717.0,3.0,2.3,70.0,10,1,8851,21380,1.0,0,31.2,31.18912797281993,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,7422,747.0,5.0,3.01,35.0,2,0,0,0,0.0,0,0.86,0.8488278092158448,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25143,709.0,2.0,3.5700000000000003,38.0,17,0,13657,28160,0.0,0,24.2,24.206820883240376,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,20668,747.0,7.0,3.4,24.17,20,0,60477,89331,0.0,0,16.0,16.000500211026527,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,19377,715.0,10.0,2.88,38.0,11,0,28135,30219,0.0,0,22.2,22.204548036812806,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4994,713.0,1.0,2.03,-0.13,5,0,10922,16881,0.0,0,5.45,5.454545454545454,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5855,727.0,5.0,2.48,12.2,3,0,4841,5464,0.0,0,20.2,20.206905817546687,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,10743,666.0,7.0,3.01,67.0,5,0,6298,9719,0.0,0,34.0,33.98969638966381,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,16903,676.0,2.0,2.38,86.64,11,0,15683,17903,0.0,0,17.9,17.902041637332797,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,26143,683.0,6.0,3.0,9.24,11,1,11892,19212,1.0,0,17.0,16.99860766390217,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,8589,735.0,1.0,3.62,52.0,6,0,5121,14758,0.0,0,8.78,8.774534059046676,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,20086,743.0,10.0,1.99,9.0,15,0,13654,45515,0.0,0,16.1,16.105787088626403,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,13323,728.0,5.0,3.14,41.0,7,1,8846,17980,1.0,0,11.7,11.695544554455447,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,8269,734.0,1.0,2.7,54.0,14,0,5949,8559,0.0,0,13.6,13.601732296094312,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,27248,714.0,10.0,3.49,50.0,25,0,11317,82607,0.0,0,13.4,13.392466372946634,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7072,722.0,5.0,2.9699999999999998,30.0,7,0,1983,8699,0.0,0,18.5,18.514219384793964,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2456,727.0,10.0,3.47,5.0,15,0,37266,42395,0.0,0,27.3,27.298093723107414,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,21431,714.0,9.0,2.42,41.0,8,0,4673,12561,0.0,0,14.8,14.798064311880966,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,28358,734.0,10.0,2.5300000000000002,39.87,21,0,35784,53250,0.0,0,21.2,21.193933813332745,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3288,745.0,2.0,2.51,32.38,4,0,443,4568,0.0,0,17.52,17.554611050706733,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,23513,749.0,2.0,2.91,31.0,9,0,31615,40480,0.0,0,9.17,9.171739531451761,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6300,736.0,7.0,2.9699999999999998,15.0,9,1,857,1785,1.0,0,26.0,26.00427381071895,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6376,730.0,10.0,1.63,23.53,5,0,5867,7190,0.0,0,23.3,23.317963677425425,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,11729,727.0,1.0,2.89,15.0,10,0,65426,1000000,0.0,0,4.7,4.696132596685083,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24463,749.0,5.0,2.9,46.0,23,1,15856,70470,0.0,1,22.9,22.8921819110884,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,8171,702.0,2.0,2.32,24.68,7,0,8303,9195,0.0,0,15.3,15.307753221510328,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,15604,733.0,3.0,2.35,64.55,7,0,11162,16759,0.0,0,27.8,27.795739403870854,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14706,727.0,1.0,3.04,44.11,16,1,26627,42535,1.0,0,38.7,38.69588192643752,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,17629,736.0,10.0,3.05,28.94,13,0,34374,49246,0.0,0,7.74,7.736515067534058,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,30117,721.0,10.0,2.92,29.42,4,0,2711,3012,0.0,0,20.7,20.701083954396037,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6148,744.0,3.0,3.43,19.0,10,0,6234,46524,0.0,0,8.22,8.222615678456412,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,8735,747.0,2.0,2.3,38.66,9,0,765,38265,0.0,0,26.4,26.412614980289096,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,11100,743.0,0.5,2.74,72.0,8,0,5541,11379,0.0,0,25.6,25.6005936369539,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3978,718.0,1.0,2.14,55.52,13,0,5245,22320,0.0,0,22.1,22.11161387631976,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10002,745.0,2.0,2.39,-3.99,15,0,138,12548,0.0,0,11.15,11.14620100315809,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,32994,693.0,10.0,2.98,24.0,14,0,15212,24378,0.0,0,33.1,33.096479490610434,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7313,717.0,3.0,2.35,45.0,4,0,638,1993,0.0,0,2.14,2.153857199267689,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4419,731.0,5.0,2.37,55.0,13,1,4007,9427,1.0,0,14.0,13.988637581734379,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2697,727.0,1.0,2.65,38.03,10,1,1881,4090,1.0,0,33.7,33.69908871117724,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,31856,686.0,2.0,3.34,11.24,12,0,26826,29675,0.0,0,21.6,21.597187343043696,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9798,738.0,6.0,2.32,33.68,6,0,10702,15289,0.0,0,6.03,6.025719534598898,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5129,703.0,1.0,2.14,-9.51,4,0,5552,6375,0.0,0,13.9,13.899946207638516,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6143,719.0,3.0,2.13,6.55,5,0,9369,9521,0.0,0,13.1,13.101517223416032,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12070,742.0,8.0,2.69,54.19,7,0,5219,5937,0.0,0,30.2,30.20232218591393,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,11838,730.0,1.0,2.71,11.56,9,0,15302,16073,0.0,0,9.0,9.001520527116066,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,29928,741.0,0.5,3.58,24.0,12,0,46771,53393,0.0,0,12.9,12.900149548104642,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4503,700.0,8.0,2.98,53.99,8,0,20986,31510,0.0,0,22.4,22.40447865640308,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,9697,747.0,1.0,2.79,55.67,9,0,7253,25183,0.0,0,9.54,9.534446870081737,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,23370,673.0,5.0,2.96,35.47,5,1,3739,5888,1.0,0,3.8,3.8018462694596975,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2022,717.0,1.0,3.11,23.88,17,0,17218,17824,0.0,0,26.2,26.208110733365707,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,12293,662.0,10.0,3.35,71.36,7,1,5713,9554,1.0,0,28.3,28.290282902829027,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,24478,748.0,7.0,3.3,7.0,19,0,26867,70516,0.0,0,18.5,18.500488306731178,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,11044,739.0,1.0,3.27,37.0,8,1,10582,29314,1.0,0,5.02,5.019920318725099,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,24820,729.0,3.0,3.14,16.19,14,1,23936,30492,1.0,0,12.0,11.999474475570414,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9915,714.0,10.0,2.71,68.0,9,0,9419,16074,0.0,0,5.68,5.67624810892587,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,20328,722.0,10.0,2.36,94.33,19,0,27047,44123,0.0,0,21.4,21.39540464334993,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,19077,695.0,1.0,2.99,2.32,9,0,12088,26051,0.0,0,18.3,18.30576441102757,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4712,670.0,10.0,3.23,17.0,15,0,6640,16767,0.0,0,11.2,11.196040692878746,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,31375,616.0,1.0,2.95,31.0,25,0,32320,48602,0.0,0,12.8,12.801276935355146,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14443,708.0,7.0,2.86,32.0,14,0,12374,16881,0.0,0,23.1,23.101273967314377,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,28179,750.0,10.0,3.14,27.24,7,0,26716,52590,0.0,0,29.2,29.20508744038156,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,17221,742.0,10.0,3.3,53.1,19,0,15708,63593,0.0,0,13.7,13.70187561697927,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,5921,737.0,7.0,2.62,22.0,8,1,3291,11549,1.0,0,9.44,9.440759741830357,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,19295,641.0,10.0,2.67,36.6,13,0,11791,14539,0.0,0,19.6,19.60911940528597,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,16320,610.0,7.0,3.02,18.0,14,0,7858,16935,0.0,0,27.1,27.105882352941173,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
